post_id,date,title,body,reply,user_name,user_date_joined,user_num_posts,user_reason_joined,user_diagnosis,user_country,user_state,user_city,url
43109,2018-11-25 00:00:00,02 or no 02?!,Thanks Tillie. He is definitely loved. I'm not sure if he is being clingy or needy...asking for something (repetitive things) every 5 minutes it seems during the day and he lets me sleep a good number of hours and then calls for me first thing in the morning to start all over again.   Also he seems to be hearing and seeing a few things that aren't there. I'm reassuring him telling him it is alright etc. He says he feels better than yesterday but is just as week/tired. Hasn't eaten in 5 days. Little sips of water and pineapple juice here and there.  Super slow breaths last night (for him very slow)...every 6 seconds (normally every 1 second) and today HR is 115 and breaths are quick again. BP is normal.  I don't know how long this is going to go on for. Not sure he will come back from this. I'm not sure it was all the pneumonia to blame but rather a bout of progression all at one maybe?! Lost his speech in the last few days can't project sounds even very well/like a whisper can't sip out of a straw anymore can't keep his eyes open.   Any thoughts what I should be expecting here?  thanks,True,NinjaLady,2018-02-08 00:00:00,75,Lost a loved one,2017-04-01 00:00:00,CA,BC,City,https://www.alsforums.com/community/threads/02-or-no-02.43109/page-2
41796,2018-07-04 00:00:00,NinaP's Mother,Doctor told her she has heavy issue with her back which she always had for years told her she is losing her nerves slowly in her body its going to get really bad but she could survive. My mother is 70 years old raised 5 kids she never had any health issue focused on us. She trust us very much. That is why i dont like lying to her.,False,NinaP,2018-05-24 00:00:00,151,Lost a loved one,2018-04-01 00:00:00,GR,KO,Ptolemaida,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
39014,2017-07-05 00:00:00,Struggling,Sue I came out of hiding and yours is the first post I read. I completely understand.   I sleep in a twin size bed in the same room and its so hard to sleep sometimes. I take a night or two off and sleep in another room. Steve wears a device around his neck that makes a doorbell ring throughout the house in case of emergency. Ahh...who am I kidding. he uses it all the time and I hate that sound.  I am on 100mg of Zoloft and it has helped me. I agree with you concerning the constant needs. I cant even hold a conversation or share with Steve because he nicely cuts me off always asking for something This disease is not only a PALS disease. It also wrecks the CALS.  I cant offer any other advice like I wish I could. I would love to be able to stop the feeling of despair and frustration. I can offer virtual hugs and thoughts.,True,scaredwifetx,2015-07-25 00:00:00,1573,CALS,2015-07-01 00:00:00,US,tx,Dallas,https://www.alsforums.com/community/threads/struggling.39014/page-2
39014,2017-07-05 00:00:00,Struggling,ok girls space cleared and baby monitor purchased and set up. Tonight we do a trial run and see how it goes. As to the monitor I went 1 step up from the most inexpensive. I can talk back to him through it if need be and it has some nice setting that allow you to adjust what his microphone pays attention to and then I can control the volume on my end. That will take a little tweaking to get both right but seems like a nice way of adjusting things. If it works well it will be worth it's weight in gold.  Becky I think the multiple wake up calls are far worse than only getting 3 or 4 hours of straight sleep. We went through that Spring of 16 when he first lost his voice. He could still make clicking sounds with his tongue then and it was like nails on a chalkboard. Nearly had a breakdown after months of hardly any sleep. As far as DD is concerned if she wasn't having her own issues due to this stupid disease I'd be tougher on her but she just started today with Zoloft herself. Over time we went from same bed to twin pushed up next to the hospital bed the them being separated but still the same room. Now it's onto seperate rooms. A sad progression.  Deb you are so right about this disease affecting the CALS a well. Case in point is how they have the disease but we need meds for it. How does that work??? I have told Brian on more than one occasion when he was acting up that he may be the one in bed with the Dx but we all have it.  Sad but true I'm actually looking forward to being in a different part of the house tonight. Almost feel like going on vacation. We will see.  On another note we are having major issues with his foley getting clogged. 3rd one in two weeks. They are ordering a med that i will use in his flush and see how that goes. If that doesn't help the issue then I guess he'll need admitted to get a supra pubic one placed. Not sure how that will help with clogs if sediment is causing it but we will cross that bridge when we come to it. However I'm not sure he'll agree to a hospital stay esp after the last one.  You know on FB there was a gal querying about vents and whether or not to go that route. I gave an honest reply. For us I think the worst part of it is how it creates the inability to get help and the continued deterioration your PALS goes through which then puts more and more strain on the CALS. The first couple of years it wasn't so bad and had I only been that far in my answer would have been far different than it is today. Definitely not enough info given at least in our case. Part of that may be due to the fact that most vented patients don't make as far as others do. I think even the medical community has a lack of knowledge about what eventually can happen with a vented PALS.  Ok that's it for tonight I'll post in the morning about my sleep.  Hugs  Sue,True,Narrowminded,2016-04-30 00:00:00,2740,Lost a loved one,2007-07-01 00:00:00,US,PA,Pittsburgh,https://www.alsforums.com/community/threads/struggling.39014/page-2
39014,2017-07-05 00:00:00,Struggling,Good for you Sue! I can't wait to hear how it goes. I think you have made some major steps in the right direction.,True,soonerwife,2016-03-16 00:00:00,1565,Lost a loved one,2015-10-01 00:00:00,US,OK,Cleveland,https://www.alsforums.com/community/threads/struggling.39014/page-2
39014,2017-07-06 00:00:00,Struggling,Sue I am truly looking forward to hearing that you get a good stretch of sleep - well done for clearing the path and spending a little extra on a monitor that seems like it has features that will help more.  I have to tell you that I simply cannot imagine looking after a well advanced PALS on a vent for this length of time. As many of you know it is not really an option in Australia and I have always been grateful for that. When it means the situation is prolonged to this kind of point it's beyond cruel.  Now let's at least see one thing getting solved for you!,True,affected,2013-04-26 00:00:00,14022,Lost a loved one,2013-05-01 00:00:00,OZ,AU,lala land,https://www.alsforums.com/community/threads/struggling.39014/page-2
39014,2017-07-06 00:00:00,Struggling,"Sue...I don't know if your PALS can still use his fingers but I ordered my brother a wireless ""call button"" with several buttons placed at various places around the house and one on his person. It works for now. I feel very sad for you and this huge responsibility you seem to shoulder alone. I hope that you get some help. I walk very early every morning with my dog and have been taking Paxil for anxiety for years. The walking really helps clear the mind. Sending you a great big hug.",True,Jlynn,2016-03-16 00:00:00,414,Lost a loved one,2015-12-01 00:00:00,US,NH,Wolfeboro,https://www.alsforums.com/community/threads/struggling.39014/page-2
39014,2017-07-06 00:00:00,Struggling,Ok here's today's update. The monitor worked well l kept it low enough I had to concentrate to hear the breathing but if an alarm would have gone off that would have come thru loud and clear.   Sleep well new bed so it was better but my body needs to adjust to a different bed for now. Worst part was my little doggie. He sleeps with me and this really threw him off. He was restless so it woke me a few times poor thing. He wasn't happy with the situation. Some nights he sleeps on Brian's bed and I think the fact he could not see both of us upset him. Then at 5:30 he was done it was time for me to get up or else. : ) So adjustments need made by all of us. I do think for the time I was asleep it may have been a deeper sleep we will see. Not giving up and will try again tonight.   Tillie - I'm hopeful I'll be able to use the monitor to give me more ability to be in other parts of the house or even out on the deck. It's being stained right now but my morning joe out there would be heavenly. Early on I thought it was cruel that other countries don't give the option to vent now though I think it's a good thing esp when there isn't any support. It's sad because you have no idea what you could really be on for and it's so different with each PALS.   Jlynn - no Brian can't operate any kind of doorbell system. He has some limited movement of one thumb but it also moves involuntarily at times so it would just wake us needlessly at times too if we could even make one work with next to zero pressure. Unfortunately we are way past that stage. It's awesome while it can be used. I love my walks when they can be had as well. I do sneak around a small block in the morning with the dog that takes about 5 min. I decided to start since I'm generally out that long with the dog anyway. He usually still asleep. I don't do it later in the day though when he's fully awake. I will get a walk in when DD is here between jobs. And that early morning walk is when DD is still in the house as well.   Progress slow but sure   Hugs  Sue,True,Narrowminded,2016-04-30 00:00:00,2740,Lost a loved one,2007-07-01 00:00:00,US,PA,Pittsburgh,https://www.alsforums.com/community/threads/struggling.39014/page-2
39014,2017-07-06 00:00:00,Struggling,I am so thrilled that you were able to stay in that bed all night! Can you move your bed into this room? That would cut down on how many adjustments you are making even though it would make this seem more permanent. This bed could go in your room and maybe you could have day naps on it when he is napping in the day or something?  Whatever you decide this is a step forward and that is what is most important!  This monitor could also prove to be another important small step forward if it could allow you just a little time away from his room to do things and to relax. Never underestimate how important it is to have some time to yourself!  With each small step forward I am hoping it will open up more ways you can find help.   You are going to need a week of good sleep for your body to really register it is happening!,True,affected,2013-04-26 00:00:00,14022,Lost a loved one,2013-05-01 00:00:00,OZ,AU,lala land,https://www.alsforums.com/community/threads/struggling.39014/page-2
39014,2017-07-06 00:00:00,Struggling,Tillie i had to laugh at take a nap when he does because he doesn't nap. The man never was a big sleeper and still isn't. On the rare occasion that he does nap then he's not ready for bed till 11 then we are back up at 6. Always seem to be up around 6 so if I can get to bed around 10 that's better. It always takes me about 30 min to unwind so 11 is more like 11:30 or so.  I will move the bed if this works out but will need some muscles and not enough space right now. It will get worked out. I will try again tonight.   hugs  Sue,True,Narrowminded,2016-04-30 00:00:00,2740,Lost a loved one,2007-07-01 00:00:00,US,PA,Pittsburgh,https://www.alsforums.com/community/threads/struggling.39014/page-2
43198,2018-12-13 00:00:00,Just found out - please help.,thank you Turtals for sharing your experience. I agree MGH is awesome.   Your post was very appropriate and much appreciated. If you wish when you are ready you can start your own thread too so that people can welcome you properly. Since the. Diagosis is not new perhps in the current CALS section if you want to focus on your role as a CALS. You could also post in general discussion. If your husband cares to join we would be happy to have him here too,True,Nikki J,2012-03-22 00:00:00,11246,PALS,2014-04-01 00:00:00,US,MA,Boston,https://www.alsforums.com/community/threads/just-found-out-please-help.43198/page-3
43198,2018-12-13 00:00:00,Just found out - please help.,"Thank you and when I am ready that email may some in handy. I am trying to to overwhelm myself right now. I am wondering if Paula the person who runs the PACT program? The best advice I have gotten so far is: ""be yourself"". So I am trying to be.   Thank you -- I will be back to this thread for the resources. I hope you and your family are doing okay. Peace and comfort to you today.",True,Thomas933,2018-12-04 00:00:00,91,CALS,2018-12-01 00:00:00,Uni,RI,Providence,https://www.alsforums.com/community/threads/just-found-out-please-help.43198/page-3
43198,2018-12-14 00:00:00,Just found out - please help.,"Thomas933 said:    Thank you and when I am ready that email may some in handy. I am trying to to overwhelm myself right now. I am wondering if Paula the person who runs the PACT program? The best advice I have gotten so far is: ""be yourself"". So I am trying to be.   Thank you -- I will be back to this thread for the resources. I hope you and your family are doing okay. Peace and comfort to you today.   Click to expand...     Yes Paula Rauch runs the PACT program. She is unbelievable.",True,Turtals,2018-12-11 00:00:00,18,CALS,2016-12-01 00:00:00,US,MA,Newton,https://www.alsforums.com/community/threads/just-found-out-please-help.43198/page-3
43198,2018-12-14 00:00:00,Just found out - please help.,"Telling our kids is the next thing on the horizon right now and I am so heartbroken that this is going to change them -- they are so kind and such great kids. I know every parent thinks this about their children. We are so proud of the boys that they are -- my 9 yo has such a spark for life and is so joyful. I am heart-broken at the thought that this is going to cast a sad shadow on his childhood. It feels so unfair to them.   I am so sad for my husband too. He knows how much this will hurt them. That guilt is tough to face. I will buy the book you recommended thank you. I am trying to find honor and purpose in my role of caring for the man I love so deeply. I will do my best each day. I just wish my children could be spared this. It seems so cruel.   If anyone has insight about how to do this ""right"" with school-aged children I am all ears. I will also try to share things I learn over the next few weeks. Thank you all again.",True,Thomas933,2018-12-04 00:00:00,91,CALS,2018-12-01 00:00:00,Uni,RI,Providence,https://www.alsforums.com/community/threads/just-found-out-please-help.43198/page-3
43198,2018-12-14 00:00:00,Just found out - please help.,"Thomas  Childhood is the transition into adulthood. It would be impossible to do so without sadness and life's unfairness not touching a child's life. In other words life happens so don't feel guilt.   Since you and your husband obviously love and care about the kids it will be difficult to tell them ""wrong"" -- just make sure they do not feel any guilt on their parts (kids can feel from media that everything is down to stress; you can honestly say that we do not know why your husband got ALS) and that they know this doesn't change who you both are and how much they are loved.   They are each old enough to take a role in his care as time goes on and may ask something in that direction but that can be phrased as ""We will all help him in the different ways we can"" rather than as a scary uncertain burden.   My other suggestion would be that you get enough tears out of the way beforehand so as not to look totally overwhelmed when you have this conversation. Kids respond to the courage of your conviction you can and will handle this as a family.   So as an example while the difference between ""he has a disease that will paralyze him and then he will die"" vs. ""he has found out the disease that he will most likely die from and he will need a lot of help from us"" is subtle it may help.  Best Laurie",True,lgelb,2009-11-05 00:00:00,10734,Lost a loved one,00/0000,US,WA,Seattle,https://www.alsforums.com/community/threads/just-found-out-please-help.43198/page-3
41796,2018-07-04 00:00:00,NinaP's Mother,Okay I have to chime in here. She is an able-minded grown-up and she is the first and only person who has to be told the diagnosis. Then SHE could decide if she told her five kids and everybody else. Not the other way round. It's a good thing you want to be honest with her. Her upcoming decisions heavily depend on this knowledge. If she at 70 years old and an active life would no longer try to get better that would okay. Just as okay as fighting against the inevitable for as long as her spirit and medicine carries her.  I'm totally with Nikki regarding feeding tube and bipap.,True,wishmobbing,2017-12-05 00:00:00,729,Lost a loved one,2017-07-01 00:00:00,DE,Germany,Stuttgart,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
41796,2018-07-04 00:00:00,NinaP's Mother,Nina I suspect strongly that your mother knows the doctor is lying. I think she thinks he is lying to you too and is going along with it to protect YOU.   It is true I am FALS so I know ALS but I just don’t think someone who has as much function loss as she does and sees progression would believe that  Your culture is different there I do understand. Even here we have to advocate sometimes for our loved ones and not allow something that we feel is not right. I don’t know what you should do because I am not you. I do think you should at least consider telling her. If you do what can the doctor do to you? He can’t undo her being told,True,Nikki J,2012-03-22 00:00:00,11246,PALS,2014-04-01 00:00:00,US,MA,Boston,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
41796,2018-07-04 00:00:00,NinaP's Mother,Unfortunately non of her doctors think so and my siblings too. Im.the onky one among 5 who thinks we should tell her.,True,NinaP,2018-05-24 00:00:00,151,Lost a loved one,2018-04-01 00:00:00,GR,KO,Ptolemaida,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
41796,2018-07-04 00:00:00,NinaP's Mother,I am sorry. Especially hard because you are the one that is there all the time. I wouldn’t hesitate to go agsinst the doctor. Fsmily is different. You need to come through this as a family. I do understand,True,Nikki J,2012-03-22 00:00:00,11246,PALS,2014-04-01 00:00:00,US,MA,Boston,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
41796,2018-07-04 00:00:00,NinaP's Mother,You dont know how many times we fought. First it was because i was taking her to every doctor they eee sure it was phycological. Then when the diagnosis came i was spoiling her. Then i shoukd be more hard on her and insist dhe sleeps early and spends more time in bed. Anyway im generally considered too attached to.mum cause we live together and everybody is telling me to be careful cause ill get sick too and stuff.,True,NinaP,2018-05-24 00:00:00,151,Lost a loved one,2018-04-01 00:00:00,GR,KO,Ptolemaida,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
41796,2018-07-04 00:00:00,NinaP's Mother,Doc prescribed a light sleeping pill.for mum. She doesnt want to take it but i persuaded her. Im.so.tired and started going to work again cause of money issues. I hope it works for her.,True,NinaP,2018-05-24 00:00:00,151,Lost a loved one,2018-04-01 00:00:00,GR,KO,Ptolemaida,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
41796,2018-07-04 00:00:00,NinaP's Mother,You are a wonderful daughter-trying your best. Your Mom is lucky to have you and she knows that. My best to you and your Mother.,True,sassy,2018-04-22 00:00:00,96,CALS,2018-02-01 00:00:00,US,RI,East Greenwich,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
41796,2018-07-04 00:00:00,NinaP's Mother,Nahhh im not. I have no patience and im.also selfishly scared. My mum.was a great mum. I would come naack from work and she had everything ready for me my clothes food she will rub my feet almost every night can u believe it? She is amazing. Amazing.,True,NinaP,2018-05-24 00:00:00,151,Lost a loved one,2018-04-01 00:00:00,GR,KO,Ptolemaida,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
41796,2018-07-04 00:00:00,NinaP's Mother,Wow - I didn't know this could happen in the year 2018.  This happened in my family when I was a small child to my grandmother. I still find myself incredibly angry to think a person could be treated this way - to be terminally ill and not to be told what is wrong or even that it is terminal.  I hope you can sort this out she deserves to be given the best care and to know and participate in that as she is certainly an adult. She can't possibly be given quality care in this situation.  Even my husband who had FTD knew was told everything and made his own decisions even if I did not agree with some of them. I ensured he had that dignity.  You are not only in a terribly emotional state now but you will live with this. You have choices and can tell her. You are fighting with your family now so you can fight with them after she knows too.  My opinion may differ from others but having lived through this in my own family I feel strongly. I was in my mid 30's when told about my grandmothers real health issues.,True,affected,2013-04-26 00:00:00,14022,Lost a loved one,2013-05-01 00:00:00,OZ,AU,lala land,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
41796,2018-07-04 00:00:00,NinaP's Mother,I would echo Nikki and Tillie's thoughts. Your mom has the right to the same truths you have shared here with strangers. Nina you are an adult and your mother's daughter. Keeping a diagnosis from her is not supportable. Lying is not supportable. In order for her to benefit from a feeding tube and BiPAP at all she will need to understand what they are and what they do.   Even people who know they have ALS sometimes take weeks or months to come to terms with new equipment. She will never have the chance to gain from them if you are not honest with her and while you can't cure her you can provide the gift of truth.   We CALS learn early with ALS not to leave anything unsaid to our PALS that would haunt us later. I hope you won't either.  Best Laurie,True,lgelb,2009-11-05 00:00:00,10734,Lost a loved one,00/0000,US,WA,Seattle,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
39014,2017-07-06 00:00:00,Struggling,"Hi Sue  Wow my Brian is far from accent and it sounds like I am getting a lot t me re help with things than you. I posted here not long ago that help with cleaning and yardwork has saved my life.  Hurray for your own room you need some sleep. Hurray for yelling ""help""- we all need to from the beginning of this until after the end. I have no great insights just here to say I hear your pain I am thinking of you.",True,Lkaibel,2016-05-09 00:00:00,1467,Lost a loved one,2016-06-01 00:00:00,US,MN,Minneapolis,https://www.alsforums.com/community/threads/struggling.39014/page-2
41796,2018-07-05 00:00:00,NinaP's Mother,I feel all this huge responsibility is on me i keep saying we should tell her but nobody agrees. I was thinking of telling her secretly last night on my own but if she gets even worst i feel everyone is going to blame me. I blame her doctor he has a moral and legal obligation to tell her yet he moved that to us.,True,NinaP,2018-05-24 00:00:00,151,Lost a loved one,2018-04-01 00:00:00,GR,KO,Ptolemaida,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
41796,2018-07-05 00:00:00,NinaP's Mother,She will get worse no matter what. That's the sad truth of the disease.  Tell the doctor that it's his obligation to inform a patient. If he's not going to do it in a professional way you're going to tell her on layman's terms.,True,wishmobbing,2017-12-05 00:00:00,729,Lost a loved one,2017-07-01 00:00:00,DE,Germany,Stuttgart,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
41796,2018-07-05 00:00:00,NinaP's Mother,Nina I'm afraid it is your responsibility as you seem to be her primary CALS.  Forget the others and think only about your mother this is her body and her disease not theirs. As wish said - she is going to get worse a lot worse and maybe fast. Do not leave this act now and give her the basic right to know what is happening and make informed choices. Please this is about your mum not you and not the family not even the doctor.,True,affected,2013-04-26 00:00:00,14022,Lost a loved one,2013-05-01 00:00:00,OZ,AU,lala land,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
41796,2018-07-20 00:00:00,NinaP's Mother,Mum is at the point where she cant eat anything everything goes on blender now. We are thinking with my sisters to start buying baby cremes and also are starting the diet we used to do for her children everything in blender meat bread everything. I almost told her about her situation not with every detail because i dont want to scare her. She cant move and now cant even sit on the couch we have her with many pillows. We got one of those aeromatresses i though they were going to help her sleep but nope she still wakes us up every hour as a result both my sis and i remain very tired and angry all day. She also has started to drool from her mouth heavily. She cant talk anymore apart from a few words. Can someone give me any advice about what to feed her? And also what stage is she now? We got a visit from another doctor in Tuesday i was a bit worried about her but he said he never had any other experience with this ilness so he couldnt say much.,True,NinaP,2018-05-24 00:00:00,151,Lost a loved one,2018-04-01 00:00:00,GR,KO,Ptolemaida,https://www.alsforums.com/community/threads/ninaps-mother.41796/page-3
41221,2018-07-11 00:00:00,Drained,Thank you. Sometimes I think the mental torment is the worst. It has been a rough week and it's only Wednesday. There seems to be some difference between what I was told the aide can do when I hired the agency and what she actually can do. Hope to sort that out tomorrow but it's always something. Can't catch a break.,False,ARCG,2016-10-12 00:00:00,204,Lost a loved one,2015-01-01 00:00:00,US,TX,Houston,https://www.alsforums.com/community/threads/drained.41221/page-4
41449,2018-05-19 00:00:00,Hold on Tight...,If you want to do VSRD then it is actually kinder to stop fluids as well. One has to understand that this cannot be compared to a healthy person going on a hunger strike.  Holding on tight with ya Lenore xxx,False,affected,2013-04-26 00:00:00,14022,Lost a loved one,2013-05-01 00:00:00,OZ,AU,lala land,https://www.alsforums.com/community/threads/hold-on-tight.41449/page-4
47213,2020-10-29 00:00:00,Uncontrollable accidents,Hello fellow CALS  Has anyone had to deal with weakening bowels along with weakening legs? The more weak my hubby's legs get the more weak his bowels seem to get. He has had a couple of accidents already and the poor guy has been mortified as a result. I am worried what to do if this ever happens when we are out of the house. We have to rush to get him to the bathroom upon him waking up or he'll have accident.   He takes immodium as per doc's orders he has cut down on coffeeand tries not to have too many fruits and veg during the day. However I feel his efforts are starting to be for naught.  Thoughts or advice? Thank you.,False,Bestfriends14,2017-05-07 00:00:00,1411,CALS,2017-05-01 00:00:00,CA,AB,CALGARY,https://www.alsforums.com/community/threads/uncontrollable-accidents.47213/
47271,2020-11-08 00:00:00,Sad,My pals has entered the end stages I fear. He is on hospice and we do everything we can to make him comfortable. However he refuses our suggestions that would help with his comfort adjusting bed recliner position etc. I fear he has FTD. I suggest one solution he refuses and 5 minutes later he is indignant because he wants me to do the exact thing I suggested. He has a couple varieties of comfortable masks but often refuses to use them when he needs to during the day. he wears them all night with no issues. He has neck support issues and we have three types of necks supports one of which was made especially for him but gets angry when we try to suggest them. He refuses to wear a neck support and wants me to stand by his chair and lift his head when it drops.  But if I leave the room to clean his masks filters change batteries in shaver fix a meal clean up the kitchen on and on...he complains even though he has an accessible call bell (he is not completely paralyzed and I have it where he can hit it easily). I usually wake up before him and grab some coffee and bring it back to the bedroom after making a pit stop and he told me he wants me to get him up and wait until his morning routine is done before I even go to the bathrooom. It seems he no longer sees me as a human being. We have some help but if I am in the house he will ask me to do whatever even when they are right there. He waits for them to leave and the minute they are gone then asks me to do things they could have done.  I have lost him already even though he is still here. Last night he had me get him up at 3 am to make some adjustments and asked me to put him in his recliner and turn on his computer so he could text. He proceeded to text stuff that made little sense to the current situation mostly blaming me for not understanding his speech (he can no longer talk and I was the last one to understand him when he could). When I asked him if we could text in the morning he said no and we were up until 5 before I convinced him to go back to sleep. Besides text we have other ways to communicate all of which he refuses to use.  I hate this disease we have lost him already I will do everything in my power to help him but it so heartbreaking to have the person you love go through this and look to you for a cure when there is none. He is now blaming hospice for his Illness as well.  i was able to keep him in relatively stable with a good quality of life for a long time but the last few days he has declined quickly. the hospice nurse suggested considering oxygen I will probably take her up on it tomorrow as I fear the end is near and want him to be comfortable.  He is a very good man loving involved father and has lots of integrity. The disease has taken over. Thanks for listening. No one could ever possibly understand this who hasn't been through it.,False,ARCG,2016-10-12 00:00:00,204,Lost a loved one,2015-01-01 00:00:00,US,TX,Houston,https://www.alsforums.com/community/threads/sad.47271/
43793,2019-02-26 00:00:00,Sleeping all the time...early stages,Thanks Laurie for the info. Re: kids school - they go to public school so the only plan is to stay in our home. This is for many reason not just for school.   We have a financial plan worked out. I told him he could stop working whenever he wants to and that we would work it out. I think he knows he gets to decide.   I think he will work as long as he can for his mental health even if he has to give up other things. We’ll see,False,Thomas933,2018-12-04 00:00:00,91,CALS,2018-12-01 00:00:00,Uni,RI,Providence,https://www.alsforums.com/community/threads/sleeping-all-the-time-early-stages.43793/page-2
47239,2020-11-02 00:00:00,Severe Gas pain,My husband has started getting severe gas pains in the last couple of months. He is on hospice care. They tell us to use gas meds milk of magnesia enemas he's even taking morphine and larazpam as part of meds from hospice. Nothing works. Has anyone else had problems with gas. we also tried to open his g tube to get air out. I hate to see him in such pain. Is this part of the ALS progression?,False,ecolon58,2020-01-09 00:00:00,9,CALS,2016-06-01 00:00:00,US,NY,Centereach,https://www.alsforums.com/community/threads/severe-gas-pain.47239/
41221,2018-07-16 00:00:00,Drained,Resolved issue with the aide and she worked out well last Thursday. I took ya'lls advice and took some time for myself. Was nervous about the aide even though I liked her that will pass I hope.  Hope you don't mind a little rant. I really have no one who understands what this is like. Everyone tells me I am so strong and doing a good job but that is not what I feel like inside. I am so tired all the time. Still really trying to bring some quality of life into every day for him and think I am succeeding but it is so exhausting managing everything all the time. The mental part and worry is the worst of it I think. Constant adaptation as you all know.  Last week my husband rolled over my bad foot when I was setting up his computer for him with his wheelchair I was worried it was broken again but it seems ok today thank goodness. Not the first time he has accidently hit me with the wheelchair. I have talked to him about it and not to move until I tell him too but that just makes him angry for some reason. We get along fine for the most part but sometimes I feel like I am walking on eggshells I don't want my memories to be of him being angry or us arguing. We were both very independent people before this. He is such a strong positive person in general and I can't imagine the frustration he must feel.  I just want to say that you all are an inspiration to me and all you handle every day.,True,ARCG,2016-10-12 00:00:00,204,Lost a loved one,2015-01-01 00:00:00,US,TX,Houston,https://www.alsforums.com/community/threads/drained.41221/page-4
41221,2018-07-16 00:00:00,Drained,Annie- no one here minds a good rant in the least (in fact I think it’s encouraged!) and you won’t find anywhere where people better understand what you are going through.   I’m glad the aide is working out and very happy you took a little time for yourself. It’s so hard to do and so important.   It’s all so physically and emotionally exhausting. You are doing great even though it’s hard to feel that way. Hang in there!   Hugs!,True,Avocado,2017-10-08 00:00:00,44,CALS,2017-02-01 00:00:00,AUS,Western australia,Perth,https://www.alsforums.com/community/threads/drained.41221/page-4
41221,2018-07-16 00:00:00,Drained,Success with the aide that's good news. Takes a bit of time to develop complete trust.   Your rant is in good company here. I completely understand. It's weird being called strong and feeling weak. Probably it's like this: while you spend all your energy and strenght it's highly visible for others. They see what you do and and deal with daily. But once that energy is put into tasks and patience and coping you're right drained. That's it. You are strong and to regain that strenght you have to reload your batteries in any way that is becoming to you. The time for yourself (or friends or pets or stranger or anything other than what drained you in the first place) part that's the way. You go girl!  I could imagine him get angry when told to sit tight as that's what the disease is dictating his body. This is an exeption though those wheelchairs are friggin' tanks and it HURTS. I screamed at helpful strangers when trying to board a subway not to touch that thing or they might get hurt. No stopping them. The guy who delivered the wheelchair to my PALS recommended to turn it off everytime someone hovers over him or he's sitting at a table in order to not accidentially rearranging the furniture or your bone structure. Safety first.,True,wishmobbing,2017-12-05 00:00:00,729,Lost a loved one,2017-07-01 00:00:00,DE,Germany,Stuttgart,https://www.alsforums.com/community/threads/drained.41221/page-4
41221,2018-07-16 00:00:00,Drained,"I'm right there with you. People will say what a good job I'm doing but I don't feel that way. I also get exhausted managing everything. You sound much like my DH and I. We were both very independent people with interests of our own. Being so ""bound"" to each other all the time is hard. We bicker now more than we ever did. I do find that when I can get away for a bit I feel better. I have an aide 2x a week for a few hours. I'm still trying to figure out how to balance the errands with me time.  And the wheelchair! My DH is having a lot of trouble with his hands and arms. Last time we were at clinic he asked the wheelchair rep to make the joystick more sensitive so that he could move it better. What an adventure that has been. He has run over my foot run into one doorway so hard that he bent the controller almost to a 90 degree angle and broke the Permobil cupholder that took three months to get right off. ARGH!!!! I got the controller back to a decent angle again ordered a new cupholder (found out that Permobil uses a RAM Mount and just adds their attachment for the arm) and had the tech come out today to re-adjust the sensitivity of the joystick.  Hang in there! Hugs.",True,Jrzygrl,2017-02-14 00:00:00,720,Lost a loved one,2014-08-01 00:00:00,US,NJ,X,https://www.alsforums.com/community/threads/drained.41221/page-4
41221,2018-07-16 00:00:00,Drained,Rant away - we sure do get it. I always found the emotional drain was far worse than 'doing' the stuff to care for Chris.  I think that you are incredibly strong because you are still there doing it despite your deep exhaustion. Did you know that a lot of people just walk away? I've seen it happen both with ALS and with many other diseases. Too hard I'm out and the partner walks. Incredible!  For me that was important - I knew and acknowledged to myself every day that I was choosing to stay and do this. I was not trapped I didn't 'have' to do it I did it because I loved him.   Being able to rant to others who were doing the same was the thing that allowed me to keep going each day and not fall in the heap that I felt was about to happen,True,affected,2013-04-26 00:00:00,14022,Lost a loved one,2013-05-01 00:00:00,OZ,AU,lala land,https://www.alsforums.com/community/threads/drained.41221/page-4
